invoice_date,shopping_mall,Region,total_revenue,transaction_count,avg_transaction_value,total_quantity,unique_customers,revenue_per_customer
2022-04-30,Mall of Istanbul,Beşiktaş,92098.23,36,2558.28,111,36,2558.28
2022-04-30,Metrocity,Levent,51807.02,22,2354.86,67,22,2354.86
2022-04-30,Metropol AVM,Ataşehir,33064.6,12,2755.38,38,12,2755.38
2022-04-30,Viaport Outlet,Pendik,6960.27,7,994.32,21,7,994.32
2022-04-30,Zorlu Center,Beşiktaş,18173.19,5,3634.64,15,5,3634.64
2022-05-01,Cevahir AVM,Bayrampaşa,9380.08,6,1563.35,14,6,1563.35
2022-05-01,Emaar Square Mall,Üsküdar,6819.13,7,974.16,20,7,974.16
2022-05-01,Forum Istanbul,Bayrampaşa,36959.63,10,3695.96,32,10,3695.96
2022-05-01,Istinye Park,Şişli,25571.66,6,4261.94,19,6,4261.94
2022-05-01,Kanyon,Levent,54242.89,30,1808.1,96,30,1808.1
2022-05-01,Mall of Istanbul,Beşiktaş,43858.39,21,2088.49,70,21,2088.49
2022-05-01,Metrocity,Levent,43647.75,26,1678.76,66,26,1678.76
2022-05-01,Metropol AVM,Ataşehir,27461.21,7,3923.03,20,7,3923.03
2022-05-01,Viaport Outlet,Pendik,16230.92,7,2318.7,25,7,2318.7
2022-05-01,Zorlu Center,Beşiktaş,11429.65,9,1269.96,21,9,1269.96
2022-05-02,Cevahir AVM,Bayrampaşa,18207.18,9,2023.02,25,9,2023.02
2022-05-02,Emaar Square Mall,Üsküdar,7730.06,2,3865.03,8,2,3865.03
2022-05-02,Forum Istanbul,Bayrampaşa,27157.79,7,3879.68,20,7,3879.68
2022-05-02,Istinye Park,Şişli,19252.78,12,1604.4,31,12,1604.4
2022-05-02,Kanyon,Levent,78832.68,33,2388.87,101,33,2388.87
2022-05-02,Mall of Istanbul,Beşiktaş,58020.39,19,3053.7,63,19,3053.7
2022-05-02,Metrocity,Levent,84272.65,20,4213.63,57,20,4213.63
2022-05-02,Metropol AVM,Ataşehir,3426.4,9,380.71,25,9,380.71
2022-05-02,Viaport Outlet,Pendik,23714.98,8,2964.37,27,8,2964.37
2022-05-02,Zorlu Center,Beşiktaş,9363.12,6,1560.52,20,6,1560.52
2022-05-03,Cevahir AVM,Bayrampaşa,2171.87,7,310.27,17,7,310.27
2022-05-03,Emaar Square Mall,Üsküdar,6459.22,3,2153.07,10,3,2153.07
2022-05-03,Forum Istanbul,Bayrampaşa,17241.28,6,2873.55,20,6,2873.55
2022-05-03,Istinye Park,Şişli,23206.53,6,3867.75,23,6,3867.75
2022-05-03,Kanyon,Levent,43926.67,22,1996.67,58,22,1996.67
2022-05-03,Mall of Istanbul,Beşiktaş,66034.03,31,2130.13,105,31,2130.13
2022-05-03,Metrocity,Levent,16205.74,14,1157.55,49,14,1157.55
2022-05-03,Metropol AVM,Ataşehir,27250.82,15,1816.72,40,15,1816.72
2022-05-03,Viaport Outlet,Pendik,7655.42,10,765.54,24,10,765.54
2022-05-03,Zorlu Center,Beşiktaş,16898.96,6,2816.49,20,6,2816.49
2022-05-04,Cevahir AVM,Bayrampaşa,19985.45,10,1998.55,29,10,1998.54
2022-05-04,Emaar Square Mall,Üsküdar,9378.45,7,1339.78,17,7,1339.78
2022-05-04,Forum Istanbul,Bayrampaşa,8161.76,6,1360.29,12,6,1360.29
2022-05-04,Istinye Park,Şişli,39386.01,9,4376.22,32,9,4376.22
2022-05-04,Kanyon,Levent,57781.35,26,2222.36,77,26,2222.36
2022-05-04,Mall of Istanbul,Beşiktaş,41934.2,25,1677.37,75,25,1677.37
2022-05-04,Metrocity,Levent,43959.63,19,2313.66,58,19,2313.66
2022-05-04,Metropol AVM,Ataşehir,31325.38,18,1740.3,58,18,1740.3
2022-05-04,Viaport Outlet,Pendik,4967.34,2,2483.67,6,2,2483.67
2022-05-04,Zorlu Center,Beşiktaş,22129.85,7,3161.41,24,7,3161.41
2022-05-05,Cevahir AVM,Bayrampaşa,29707.39,10,2970.74,26,10,2970.74
2022-05-05,Emaar Square Mall,Üsküdar,17492.84,7,2498.98,26,7,2498.98
2022-05-05,Forum Istanbul,Bayrampaşa,2496.1,5,499.22,10,5,499.22
2022-05-05,Istinye Park,Şişli,32989.06,15,2199.27,47,15,2199.27
2022-05-05,Kanyon,Levent,31946.96,18,1774.83,57,18,1774.83
2022-05-05,Mall of Istanbul,Beşiktaş,23648.55,21,1126.12,60,21,1126.12
2022-05-05,Metrocity,Levent,32355.39,24,1348.14,60,24,1348.14
2022-05-05,Metropol AVM,Ataşehir,16661.01,10,1666.1,33,10,1666.1
2022-05-05,Viaport Outlet,Pendik,6305.68,3,2101.89,11,3,2101.89
2022-05-05,Zorlu Center,Beşiktaş,27203.92,6,4533.99,15,6,4533.99
2022-05-06,Cevahir AVM,Bayrampaşa,5029.07,6,838.18,16,6,838.18
2022-05-06,Emaar Square Mall,Üsküdar,18961.64,9,2106.85,23,9,2106.85
2022-05-06,Forum Istanbul,Bayrampaşa,14446.3,7,2063.76,17,7,2063.76
2022-05-06,Istinye Park,Şişli,21428.01,15,1428.53,42,15,1428.53
2022-05-06,Kanyon,Levent,44375.18,28,1584.83,91,28,1584.83
2022-05-06,Mall of Istanbul,Beşiktaş,72767.37,26,2798.74,97,26,2798.74
2022-05-06,Metrocity,Levent,54242.07,25,2169.68,65,25,2169.68
2022-05-06,Metropol AVM,Ataşehir,18090.58,14,1292.18,33,14,1292.18
2022-05-06,Viaport Outlet,Pendik,23306.23,5,4661.25,20,5,4661.25
2022-05-06,Zorlu Center,Beşiktaş,1240.08,5,248.02,17,5,248.02
2022-05-07,Cevahir AVM,Bayrampaşa,2819.73,5,563.95,14,5,563.95
2022-05-07,Emaar Square Mall,Üsküdar,11310.02,4,2827.5,13,4,2827.5
2022-05-07,Forum Istanbul,Bayrampaşa,12150.77,8,1518.85,21,8,1518.85
2022-05-07,Istinye Park,Şişli,26171.57,12,2180.96,32,12,2180.96
2022-05-07,Kanyon,Levent,23094.41,20,1154.72,62,20,1154.72
2022-05-07,Mall of Istanbul,Beşiktaş,55449.47,30,1848.32,99,30,1848.32
2022-05-07,Metrocity,Levent,21420.66,22,973.67,61,22,973.67
2022-05-07,Metropol AVM,Ataşehir,15789.41,9,1754.38,27,9,1754.38
2022-05-07,Viaport Outlet,Pendik,19399.81,7,2771.4,18,7,2771.4
2022-05-07,Zorlu Center,Beşiktaş,1056.47,4,264.12,14,4,264.12
2022-05-08,Cevahir AVM,Bayrampaşa,11411.32,8,1426.42,24,8,1426.42
2022-05-08,Emaar Square Mall,Üsküdar,13876.98,6,2312.83,19,6,2312.83
2022-05-08,Forum Istanbul,Bayrampaşa,9140.01,6,1523.34,22,6,1523.34
2022-05-08,Istinye Park,Şişli,17937.68,7,2562.53,25,7,2562.53
2022-05-08,Kanyon,Levent,78816.1,21,3753.15,74,21,3753.15
2022-05-08,Mall of Istanbul,Beşiktaş,39495.2,20,1974.76,54,20,1974.76
2022-05-08,Metrocity,Levent,44580.36,18,2476.69,43,18,2476.69
2022-05-08,Metropol AVM,Ataşehir,41979.04,12,3498.25,40,12,3498.25
2022-05-08,Viaport Outlet,Pendik,14715.47,4,3678.87,14,4,3678.87
2022-05-08,Zorlu Center,Beşiktaş,3691.07,8,461.38,20,8,461.38
2022-05-09,Cevahir AVM,Bayrampaşa,15366.02,5,3073.2,15,5,3073.2
2022-05-09,Emaar Square Mall,Üsküdar,16674.65,7,2382.09,23,7,2382.09
2022-05-09,Forum Istanbul,Bayrampaşa,4494.87,3,1498.29,7,3,1498.29
2022-05-09,Istinye Park,Şişli,16973.88,14,1212.42,36,14,1212.42
2022-05-09,Kanyon,Levent,42236.18,19,2222.96,59,19,2222.96
2022-05-09,Mall of Istanbul,Beşiktaş,86775.65,32,2711.74,95,32,2711.74
2022-05-09,Metrocity,Levent,12563.34,13,966.41,31,13,966.41
2022-05-09,Metropol AVM,Ataşehir,27015.61,13,2078.12,32,13,2078.12
2022-05-09,Viaport Outlet,Pendik,17607.88,5,3521.58,15,5,3521.58
2022-05-09,Zorlu Center,Beşiktaş,9184.41,9,1020.49,28,9,1020.49
2022-05-10,Cevahir AVM,Bayrampaşa,1202.1,4,300.53,12,4,300.52
2022-05-10,Emaar Square Mall,Üsküdar,16755.72,8,2094.46,27,8,2094.46
2022-05-10,Forum Istanbul,Bayrampaşa,17056.66,5,3411.33,15,5,3411.33
2022-05-10,Istinye Park,Şişli,26934.48,12,2244.54,36,12,2244.54
2022-05-10,Kanyon,Levent,39002.74,20,1950.14,68,20,1950.14
2022-05-10,Mall of Istanbul,Beşiktaş,56668.06,22,2575.82,64,22,2575.82
2022-05-10,Metrocity,Levent,46065.74,20,2303.29,58,20,2303.29
2022-05-10,Metropol AVM,Ataşehir,44042.92,14,3145.92,54,14,3145.92
2022-05-10,Viaport Outlet,Pendik,14619.44,8,1827.43,28,8,1827.43
2022-05-10,Zorlu Center,Beşiktaş,10129.59,4,2532.4,14,4,2532.4
2022-05-11,Cevahir AVM,Bayrampaşa,9034.62,3,3011.54,8,3,3011.54
2022-05-11,Emaar Square Mall,Üsküdar,8234.0,6,1372.33,17,6,1372.33
2022-05-11,Forum Istanbul,Bayrampaşa,19069.7,6,3178.28,19,6,3178.28
2022-05-11,Istinye Park,Şişli,31600.14,15,2106.68,41,15,2106.68
2022-05-11,Kanyon,Levent,53341.12,36,1481.7,110,36,1481.7
2022-05-11,Mall of Istanbul,Beşiktaş,48836.3,30,1627.88,83,30,1627.88
2022-05-11,Metrocity,Levent,30008.5,19,1579.39,48,19,1579.39
2022-05-11,Metropol AVM,Ataşehir,19679.65,17,1157.63,55,17,1157.63
2022-05-11,Viaport Outlet,Pendik,6086.43,4,1521.61,10,4,1521.61
2022-05-11,Zorlu Center,Beşiktaş,26755.86,4,6688.96,12,4,6688.96
2022-05-12,Cevahir AVM,Bayrampaşa,36919.83,7,5274.26,29,7,5274.26
2022-05-12,Emaar Square Mall,Üsküdar,12616.99,3,4205.66,13,3,4205.66
2022-05-12,Forum Istanbul,Bayrampaşa,13758.98,7,1965.57,27,7,1965.57
2022-05-12,Istinye Park,Şişli,37800.58,18,2100.03,57,18,2100.03
2022-05-12,Kanyon,Levent,53124.74,17,3124.98,57,17,3124.98
2022-05-12,Mall of Istanbul,Beşiktaş,49747.87,30,1658.26,84,30,1658.26
2022-05-12,Metrocity,Levent,47866.16,23,2081.14,68,23,2081.14
2022-05-12,Metropol AVM,Ataşehir,29513.5,17,1736.09,52,17,1736.09
2022-05-12,Viaport Outlet,Pendik,14049.69,6,2341.62,22,6,2341.62
2022-05-12,Zorlu Center,Beşiktaş,7525.41,3,2508.47,9,3,2508.47
2022-05-13,Cevahir AVM,Bayrampaşa,8996.99,7,1285.28,20,7,1285.28
2022-05-13,Emaar Square Mall,Üsküdar,1869.48,2,934.74,7,2,934.74
2022-05-13,Forum Istanbul,Bayrampaşa,9170.38,8,1146.3,30,8,1146.3
2022-05-13,Istinye Park,Şişli,37975.88,15,2531.73,50,15,2531.73
2022-05-13,Kanyon,Levent,42269.9,15,2817.99,46,15,2817.99
2022-05-13,Mall of Istanbul,Beşiktaş,69038.75,25,2761.55,72,25,2761.55
2022-05-13,Metrocity,Levent,36425.03,16,2276.56,54,16,2276.56
2022-05-13,Metropol AVM,Ataşehir,26441.37,12,2203.45,38,12,2203.45
2022-05-13,Viaport Outlet,Pendik,104.6,1,104.6,5,1,104.6
2022-05-13,Zorlu Center,Beşiktaş,6107.2,4,1526.8,9,4,1526.8
2022-05-14,Cevahir AVM,Bayrampaşa,5548.72,4,1387.18,10,4,1387.18
2022-05-14,Emaar Square Mall,Üsküdar,17901.21,6,2983.53,19,6,2983.54
2022-05-14,Forum Istanbul,Bayrampaşa,8947.09,5,1789.42,13,5,1789.42
2022-05-14,Istinye Park,Şişli,38232.12,12,3186.01,44,12,3186.01
2022-05-14,Kanyon,Levent,38210.62,22,1736.85,76,22,1736.85
2022-05-14,Mall of Istanbul,Beşiktaş,42308.04,27,1566.96,64,27,1566.96
2022-05-14,Metrocity,Levent,45932.26,18,2551.79,49,18,2551.79
2022-05-14,Metropol AVM,Ataşehir,2173.95,8,271.74,20,8,271.74
2022-05-14,Viaport Outlet,Pendik,8032.5,1,8032.5,3,1,8032.5
2022-05-14,Zorlu Center,Beşiktaş,1920.51,2,960.26,4,2,960.26
2022-05-15,Cevahir AVM,Bayrampaşa,19772.09,8,2471.51,25,8,2471.51
2022-05-15,Emaar Square Mall,Üsküdar,2408.46,2,1204.23,6,2,1204.23
2022-05-15,Forum Istanbul,Bayrampaşa,22030.16,6,3671.69,18,6,3671.69
2022-05-15,Istinye Park,Şişli,24172.17,19,1272.22,53,19,1272.22
2022-05-15,Kanyon,Levent,37455.07,23,1628.48,73,23,1628.48
2022-05-15,Mall of Istanbul,Beşiktaş,86718.85,21,4129.47,76,21,4129.47
2022-05-15,Metrocity,Levent,38194.21,25,1527.77,85,25,1527.77
2022-05-15,Metropol AVM,Ataşehir,12859.58,11,1169.05,36,11,1169.05
2022-05-15,Viaport Outlet,Pendik,2520.37,4,630.09,9,4,630.09
2022-05-15,Zorlu Center,Beşiktaş,3838.28,5,767.66,15,5,767.66
2022-05-16,Cevahir AVM,Bayrampaşa,4686.14,2,2343.07,5,2,2343.07
2022-05-16,Emaar Square Mall,Üsküdar,9168.52,5,1833.7,10,5,1833.7
2022-05-16,Forum Istanbul,Bayrampaşa,36500.7,7,5214.39,20,7,5214.39
2022-05-16,Istinye Park,Şişli,51114.36,15,3407.62,52,15,3407.62
2022-05-16,Kanyon,Levent,109099.08,37,2948.62,117,37,2948.62
2022-05-16,Mall of Istanbul,Beşiktaş,65753.9,34,1933.94,108,34,1933.94
2022-05-16,Metrocity,Levent,36815.81,25,1472.63,78,25,1472.63
2022-05-16,Metropol AVM,Ataşehir,10914.15,14,779.58,34,14,779.58
2022-05-16,Viaport Outlet,Pendik,22287.15,6,3714.53,18,6,3714.52
2022-05-16,Zorlu Center,Beşiktaş,18410.05,3,6136.68,13,3,6136.68
2022-05-17,Cevahir AVM,Bayrampaşa,8165.01,8,1020.63,22,8,1020.63
2022-05-17,Emaar Square Mall,Üsküdar,32558.57,4,8139.64,14,4,8139.64
2022-05-17,Forum Istanbul,Bayrampaşa,7473.52,4,1868.38,12,4,1868.38
2022-05-17,Istinye Park,Şişli,20429.49,11,1857.23,33,11,1857.23
2022-05-17,Kanyon,Levent,43421.0,24,1809.21,67,24,1809.21
2022-05-17,Mall of Istanbul,Beşiktaş,90824.13,33,2752.25,103,33,2752.25
2022-05-17,Metrocity,Levent,35851.21,24,1493.8,68,24,1493.8
2022-05-17,Metropol AVM,Ataşehir,19706.86,17,1159.23,52,17,1159.23
2022-05-17,Viaport Outlet,Pendik,6403.77,6,1067.29,13,6,1067.3
2022-05-17,Zorlu Center,Beşiktaş,10663.58,5,2132.72,17,5,2132.72
2022-05-18,Cevahir AVM,Bayrampaşa,46279.11,7,6611.3,25,7,6611.3
2022-05-18,Emaar Square Mall,Üsküdar,44531.88,8,5566.48,32,8,5566.48
2022-05-18,Forum Istanbul,Bayrampaşa,4389.71,8,548.71,23,8,548.71
2022-05-18,Istinye Park,Şişli,5837.16,6,972.86,21,6,972.86
2022-05-18,Kanyon,Levent,65492.77,24,2728.87,68,24,2728.87
2022-05-18,Mall of Istanbul,Beşiktaş,75999.24,23,3304.31,79,23,3304.31
2022-05-18,Metrocity,Levent,38975.55,17,2292.68,50,17,2292.68
2022-05-18,Metropol AVM,Ataşehir,13283.95,11,1207.63,35,11,1207.63
2022-05-18,Viaport Outlet,Pendik,24016.92,9,2668.55,31,9,2668.55
2022-05-18,Zorlu Center,Beşiktaş,1652.32,5,330.46,12,5,330.46
2022-05-19,Cevahir AVM,Bayrampaşa,12264.45,10,1226.44,33,10,1226.45
2022-05-19,Emaar Square Mall,Üsküdar,3971.46,6,661.91,14,6,661.91
2022-05-19,Forum Istanbul,Bayrampaşa,35412.03,13,2724.0,39,13,2724.0
2022-05-19,Istinye Park,Şişli,24030.71,15,1602.05,47,15,1602.05
2022-05-19,Kanyon,Levent,34159.58,17,2009.39,45,17,2009.39
2022-05-19,Mall of Istanbul,Beşiktaş,40549.79,24,1689.57,64,24,1689.57
2022-05-19,Metrocity,Levent,39567.35,19,2082.49,61,19,2082.49
2022-05-19,Metropol AVM,Ataşehir,46665.13,9,5185.01,29,9,5185.01
2022-05-19,Viaport Outlet,Pendik,8858.74,7,1265.53,20,7,1265.53
2022-05-19,Zorlu Center,Beşiktaş,34846.85,6,5807.81,19,6,5807.81
2022-05-20,Cevahir AVM,Bayrampaşa,3931.38,4,982.85,15,4,982.84
2022-05-20,Emaar Square Mall,Üsküdar,13824.05,5,2764.81,18,5,2764.81
2022-05-20,Forum Istanbul,Bayrampaşa,14732.71,5,2946.54,18,5,2946.54
2022-05-20,Istinye Park,Şişli,16144.76,18,896.93,53,18,896.93
2022-05-20,Kanyon,Levent,84295.32,32,2634.23,96,32,2634.23
2022-05-20,Mall of Istanbul,Beşiktaş,40541.04,29,1397.97,76,29,1397.97
2022-05-20,Metrocity,Levent,40993.39,14,2928.1,48,14,2928.1
2022-05-20,Metropol AVM,Ataşehir,16371.48,12,1364.29,29,12,1364.29
2022-05-20,Viaport Outlet,Pendik,4208.94,4,1052.23,10,4,1052.23
2022-05-20,Zorlu Center,Beşiktaş,9753.14,6,1625.52,14,6,1625.52
2022-05-21,Cevahir AVM,Bayrampaşa,28944.96,6,4824.16,21,6,4824.16
2022-05-21,Emaar Square Mall,Üsküdar,7068.87,3,2356.29,10,3,2356.29
2022-05-21,Forum Istanbul,Bayrampaşa,5855.79,7,836.54,19,7,836.54
2022-05-21,Istinye Park,Şişli,20475.55,13,1575.04,40,13,1575.04
2022-05-21,Kanyon,Levent,25072.78,24,1044.7,62,24,1044.7
2022-05-21,Mall of Istanbul,Beşiktaş,82847.27,28,2958.83,87,28,2958.83
2022-05-21,Metrocity,Levent,24636.05,15,1642.4,44,15,1642.4
2022-05-21,Metropol AVM,Ataşehir,15439.95,8,1929.99,21,8,1929.99
2022-05-21,Viaport Outlet,Pendik,1033.45,2,516.73,5,2,516.72
2022-05-21,Zorlu Center,Beşiktaş,7524.48,6,1254.08,22,6,1254.08
2022-05-22,Cevahir AVM,Bayrampaşa,8237.64,7,1176.81,18,7,1176.81
2022-05-22,Emaar Square Mall,Üsküdar,8665.04,8,1083.13,27,8,1083.13
2022-05-22,Forum Istanbul,Bayrampaşa,9812.52,7,1401.79,23,7,1401.79
2022-05-22,Istinye Park,Şişli,6449.16,10,644.92,22,10,644.92
2022-05-22,Kanyon,Levent,50014.73,28,1786.24,89,28,1786.24
2022-05-22,Mall of Istanbul,Beşiktaş,69521.99,26,2673.92,80,26,2673.92
2022-05-22,Metrocity,Levent,53103.91,22,2413.81,66,22,2413.81
2022-05-22,Metropol AVM,Ataşehir,12604.38,15,840.29,34,15,840.29
2022-05-22,Viaport Outlet,Pendik,4395.33,4,1098.83,8,4,1098.83
2022-05-22,Zorlu Center,Beşiktaş,4896.03,4,1224.01,13,4,1224.01
2022-05-23,Cevahir AVM,Bayrampaşa,26949.89,6,4491.65,24,6,4491.65
2022-05-23,Emaar Square Mall,Üsküdar,4298.81,3,1432.94,10,3,1432.94
2022-05-23,Forum Istanbul,Bayrampaşa,787.99,5,157.6,18,5,157.6
2022-05-23,Istinye Park,Şişli,18634.07,9,2070.45,30,9,2070.45
2022-05-23,Kanyon,Levent,19135.07,13,1471.93,37,13,1471.93
2022-05-23,Mall of Istanbul,Beşiktaş,73711.61,35,2106.05,116,35,2106.05
2022-05-23,Metrocity,Levent,29545.95,16,1846.62,56,16,1846.62
2022-05-23,Metropol AVM,Ataşehir,8583.54,9,953.73,28,9,953.73
2022-05-23,Viaport Outlet,Pendik,10528.71,7,1504.1,17,7,1504.1
2022-05-23,Zorlu Center,Beşiktaş,831.65,6,138.61,14,6,138.61
2022-05-24,Cevahir AVM,Bayrampaşa,30470.47,6,5078.41,20,6,5078.41
2022-05-24,Emaar Square Mall,Üsküdar,12594.95,7,1799.28,21,7,1799.28
2022-05-24,Forum Istanbul,Bayrampaşa,48114.88,13,3701.14,40,13,3701.14
2022-05-24,Istinye Park,Şişli,58510.92,19,3079.52,61,19,3079.52
2022-05-24,Kanyon,Levent,59732.65,27,2212.32,77,27,2212.32
2022-05-24,Mall of Istanbul,Beşiktaş,16373.95,24,682.25,62,24,682.25
2022-05-24,Metrocity,Levent,29168.28,24,1215.35,69,24,1215.34
2022-05-24,Metropol AVM,Ataşehir,26927.98,12,2244.0,46,12,2244.0
2022-05-24,Viaport Outlet,Pendik,21925.74,2,10962.87,7,2,10962.87
2022-05-24,Zorlu Center,Beşiktaş,10862.26,7,1551.75,20,7,1551.75
2022-05-25,Cevahir AVM,Bayrampaşa,11454.47,5,2290.89,10,5,2290.89
2022-05-25,Emaar Square Mall,Üsküdar,7003.92,6,1167.32,19,6,1167.32
2022-05-25,Forum Istanbul,Bayrampaşa,667.07,2,333.53,6,2,333.54
2022-05-25,Istinye Park,Şişli,44151.97,20,2207.6,63,20,2207.6
2022-05-25,Kanyon,Levent,40883.91,24,1703.5,69,24,1703.5
2022-05-25,Mall of Istanbul,Beşiktaş,51782.82,17,3046.05,46,17,3046.05
2022-05-25,Metrocity,Levent,35869.64,21,1708.08,56,21,1708.08
2022-05-25,Metropol AVM,Ataşehir,28086.23,15,1872.42,44,15,1872.42
2022-05-25,Viaport Outlet,Pendik,23493.23,7,3356.18,20,7,3356.18
2022-05-26,Cevahir AVM,Bayrampaşa,26846.47,4,6711.62,17,4,6711.62
2022-05-26,Emaar Square Mall,Üsküdar,6948.95,3,2316.32,6,3,2316.32
2022-05-26,Forum Istanbul,Bayrampaşa,7637.13,4,1909.28,12,4,1909.28
2022-05-26,Istinye Park,Şişli,22555.4,14,1611.1,41,14,1611.1
2022-05-26,Kanyon,Levent,66563.52,20,3328.18,61,20,3328.18
2022-05-26,Mall of Istanbul,Beşiktaş,53753.89,27,1990.88,86,27,1990.88
2022-05-26,Metrocity,Levent,24018.46,17,1412.85,51,17,1412.85
2022-05-26,Metropol AVM,Ataşehir,38510.39,16,2406.9,52,16,2406.9
2022-05-26,Viaport Outlet,Pendik,10762.3,5,2152.46,16,5,2152.46
2022-05-26,Zorlu Center,Beşiktaş,12127.29,8,1515.91,25,8,1515.91
2022-05-27,Cevahir AVM,Bayrampaşa,6436.72,2,3218.36,7,2,3218.36
2022-05-27,Emaar Square Mall,Üsküdar,19954.07,7,2850.58,22,7,2850.58
2022-05-27,Forum Istanbul,Bayrampaşa,4493.62,5,898.72,14,5,898.72
2022-05-27,Istinye Park,Şişli,16903.59,11,1536.69,34,11,1536.69
2022-05-27,Kanyon,Levent,24517.04,27,908.04,65,27,908.04
2022-05-27,Mall of Istanbul,Beşiktaş,45001.1,15,3000.07,53,15,3000.07
2022-05-27,Metrocity,Levent,36105.59,13,2777.35,47,13,2777.35
2022-05-27,Metropol AVM,Ataşehir,32718.45,17,1924.61,53,17,1924.61
2022-05-27,Viaport Outlet,Pendik,629.22,3,209.74,7,3,209.74
2022-05-27,Zorlu Center,Beşiktaş,284.61,3,94.87,4,3,94.87
2022-05-28,Cevahir AVM,Bayrampaşa,9687.9,7,1383.99,17,7,1383.99
2022-05-28,Emaar Square Mall,Üsküdar,11794.8,5,2358.96,17,5,2358.96
2022-05-28,Forum Istanbul,Bayrampaşa,47052.94,15,3136.86,45,15,3136.86
2022-05-28,Istinye Park,Şişli,11294.36,18,627.46,48,18,627.46
2022-05-28,Kanyon,Levent,56059.49,23,2437.37,76,23,2437.37
2022-05-28,Mall of Istanbul,Beşiktaş,24592.55,28,878.31,74,28,878.31
2022-05-28,Metrocity,Levent,26392.07,18,1466.23,60,18,1466.23
2022-05-28,Metropol AVM,Ataşehir,22653.95,13,1742.61,34,13,1742.61
2022-05-28,Viaport Outlet,Pendik,5551.9,5,1110.38,14,5,1110.38
2022-05-28,Zorlu Center,Beşiktaş,37099.6,8,4637.45,24,8,4637.45
2022-05-29,Cevahir AVM,Bayrampaşa,11674.03,4,2918.51,14,4,2918.51
2022-05-29,Emaar Square Mall,Üsküdar,14715.74,7,2102.25,16,7,2102.25
2022-05-29,Forum Istanbul,Bayrampaşa,6004.13,7,857.73,17,7,857.73
2022-05-29,Istinye Park,Şişli,40527.27,15,2701.82,59,15,2701.82
2022-05-29,Kanyon,Levent,53106.8,23,2308.99,73,23,2308.99
2022-05-29,Mall of Istanbul,Beşiktaş,13061.52,19,687.45,43,19,687.45
2022-05-29,Metrocity,Levent,51000.4,19,2684.23,61,19,2684.23
2022-05-29,Metropol AVM,Ataşehir,53783.66,14,3841.69,39,14,3841.69
2022-05-29,Viaport Outlet,Pendik,9838.28,3,3279.43,12,3,3279.43
2022-05-29,Zorlu Center,Beşiktaş,24309.23,10,2430.92,30,10,2430.92
2022-05-30,Cevahir AVM,Bayrampaşa,8766.81,5,1753.36,19,5,1753.36
2022-05-30,Emaar Square Mall,Üsküdar,8605.29,4,2151.32,11,4,2151.32
2022-05-30,Forum Istanbul,Bayrampaşa,6713.26,4,1678.31,15,4,1678.32
2022-05-30,Istinye Park,Şişli,34936.31,16,2183.52,51,16,2183.52
2022-05-30,Kanyon,Levent,60211.91,27,2230.07,87,27,2230.07
2022-05-30,Mall of Istanbul,Beşiktaş,39853.63,28,1423.34,76,28,1423.34
2022-05-30,Metrocity,Levent,16163.01,21,769.67,65,21,769.67
2022-05-30,Metropol AVM,Ataşehir,55141.08,18,3063.39,61,18,3063.39
2022-05-30,Viaport Outlet,Pendik,15537.63,8,1942.2,24,8,1942.2
2022-05-30,Zorlu Center,Beşiktaş,18961.88,7,2708.84,29,7,2708.84
2022-05-31,Cevahir AVM,Bayrampaşa,7064.6,8,883.08,18,8,883.08
2022-05-31,Emaar Square Mall,Üsküdar,7838.75,6,1306.46,17,6,1306.46
2022-05-31,Forum Istanbul,Bayrampaşa,2099.24,8,262.41,21,8,262.4
2022-05-31,Istinye Park,Şişli,29454.06,14,2103.86,38,14,2103.86
2022-05-31,Kanyon,Levent,55428.9,27,2052.92,83,27,2052.92
2022-05-31,Mall of Istanbul,Beşiktaş,31480.47,24,1311.69,66,24,1311.69
2022-05-31,Metrocity,Levent,25781.33,17,1516.55,51,17,1516.55
2022-05-31,Metropol AVM,Ataşehir,11039.23,10,1103.92,34,10,1103.92
2022-05-31,Viaport Outlet,Pendik,4321.15,2,2160.58,6,2,2160.57
2022-05-31,Zorlu Center,Beşiktaş,20239.36,11,1839.94,39,11,1839.94
2022-06-01,Cevahir AVM,Bayrampaşa,2854.45,8,356.81,25,8,356.81
2022-06-01,Emaar Square Mall,Üsküdar,9377.86,6,1562.98,16,6,1562.98
2022-06-01,Forum Istanbul,Bayrampaşa,11557.35,6,1926.22,12,6,1926.22
2022-06-01,Istinye Park,Şişli,39931.26,15,2662.08,46,15,2662.08
2022-06-01,Kanyon,Levent,34927.55,29,1204.4,70,29,1204.4
2022-06-01,Mall of Istanbul,Beşiktaş,54085.04,25,2163.4,69,25,2163.4
2022-06-01,Metrocity,Levent,47749.71,21,2273.8,57,21,2273.8
2022-06-01,Metropol AVM,Ataşehir,21729.8,11,1975.44,35,11,1975.44
2022-06-01,Viaport Outlet,Pendik,14380.0,6,2396.67,14,6,2396.67
2022-06-01,Zorlu Center,Beşiktaş,11287.65,5,2257.53,20,5,2257.53
2022-06-02,Cevahir AVM,Bayrampaşa,7905.84,7,1129.41,19,7,1129.41
2022-06-02,Emaar Square Mall,Üsküdar,4463.21,5,892.64,17,5,892.64
2022-06-02,Forum Istanbul,Bayrampaşa,6121.63,2,3060.82,7,2,3060.82
2022-06-02,Istinye Park,Şişli,17565.38,8,2195.67,25,8,2195.67
