invoice_date,Region,total_revenue,transaction_count,avg_transaction_value,total_quantity,unique_customers,active_malls
2022-05-06,Ataşehir,18090.58,14,1292.18,33,14,1
2022-05-06,Bayrampaşa,19475.36,13,1498.1,33,13,2
2022-05-06,Beşiktaş,74007.45,31,2387.34,114,31,2
2022-05-06,Levent,98617.25,53,1860.7,156,53,2
2022-05-06,Pendik,23306.23,5,4661.25,20,5,1
2022-05-06,Üsküdar,18961.64,9,2106.85,23,9,1
2022-05-06,Şişli,21428.01,15,1428.53,42,15,1
2022-05-07,Ataşehir,15789.41,9,1754.38,27,9,1
2022-05-07,Bayrampaşa,14970.5,13,1151.58,35,13,2
2022-05-07,Beşiktaş,56505.95,34,1661.94,113,34,2
2022-05-07,Levent,44515.07,42,1059.88,123,42,2
2022-05-07,Pendik,19399.81,7,2771.4,18,7,1
2022-05-07,Üsküdar,11310.02,4,2827.5,13,4,1
2022-05-07,Şişli,26171.57,12,2180.96,32,12,1
2022-05-08,Ataşehir,41979.04,12,3498.25,40,12,1
2022-05-08,Bayrampaşa,20551.34,14,1467.95,46,14,2
2022-05-08,Beşiktaş,43186.28,28,1542.37,74,28,2
2022-05-08,Levent,123396.46,39,3164.01,117,39,2
2022-05-08,Pendik,14715.47,4,3678.87,14,4,1
2022-05-08,Üsküdar,13876.98,6,2312.83,19,6,1
2022-05-08,Şişli,17937.68,7,2562.53,25,7,1
2022-05-09,Ataşehir,27015.61,13,2078.12,32,13,1
2022-05-09,Bayrampaşa,19860.9,8,2482.61,22,8,2
2022-05-09,Beşiktaş,95960.06,41,2340.49,123,41,2
2022-05-09,Levent,54799.52,32,1712.49,90,32,2
2022-05-09,Pendik,17607.88,5,3521.58,15,5,1
2022-05-09,Üsküdar,16674.65,7,2382.09,23,7,1
2022-05-09,Şişli,16973.88,14,1212.42,36,14,1
2022-05-10,Ataşehir,44042.92,14,3145.92,54,14,1
2022-05-10,Bayrampaşa,18258.76,9,2028.75,27,9,2
2022-05-10,Beşiktaş,66797.66,26,2569.14,78,26,2
2022-05-10,Levent,85068.48,40,2126.71,126,40,2
2022-05-10,Pendik,14619.44,8,1827.43,28,8,1
2022-05-10,Üsküdar,16755.72,8,2094.46,27,8,1
2022-05-10,Şişli,26934.48,12,2244.54,36,12,1
2022-05-11,Ataşehir,19679.65,17,1157.63,55,17,1
2022-05-11,Bayrampaşa,28104.32,9,3122.7,27,9,2
2022-05-11,Beşiktaş,75592.15,34,2223.3,95,34,2
2022-05-11,Levent,83349.62,55,1515.45,158,55,2
2022-05-11,Pendik,6086.43,4,1521.61,10,4,1
2022-05-11,Üsküdar,8234.0,6,1372.33,17,6,1
2022-05-11,Şişli,31600.14,15,2106.68,41,15,1
2022-05-12,Ataşehir,29513.5,17,1736.09,52,17,1
2022-05-12,Bayrampaşa,50678.81,14,3619.92,56,14,2
2022-05-12,Beşiktaş,57273.29,33,1735.55,93,33,2
2022-05-12,Levent,100990.9,40,2524.77,125,40,2
2022-05-12,Pendik,14049.69,6,2341.62,22,6,1
2022-05-12,Üsküdar,12616.99,3,4205.66,13,3,1
2022-05-12,Şişli,37800.58,18,2100.03,57,18,1
2022-05-13,Ataşehir,26441.37,12,2203.45,38,12,1
2022-05-13,Bayrampaşa,18167.38,15,1211.16,50,15,2
2022-05-13,Beşiktaş,75145.95,29,2591.24,81,29,2
2022-05-13,Levent,78694.94,31,2538.55,100,31,2
2022-05-13,Pendik,104.6,1,104.6,5,1,1
2022-05-13,Üsküdar,1869.48,2,934.74,7,2,1
2022-05-13,Şişli,37975.88,15,2531.73,50,15,1
2022-05-14,Ataşehir,2173.95,8,271.74,20,8,1
2022-05-14,Bayrampaşa,14495.81,9,1610.65,23,9,2
2022-05-14,Beşiktaş,44228.55,29,1525.12,68,29,2
2022-05-14,Levent,84142.88,40,2103.57,125,40,2
2022-05-14,Pendik,8032.5,1,8032.5,3,1,1
2022-05-14,Üsküdar,17901.21,6,2983.53,19,6,1
2022-05-14,Şişli,38232.12,12,3186.01,44,12,1
2022-05-15,Ataşehir,12859.58,11,1169.05,36,11,1
2022-05-15,Bayrampaşa,41802.26,14,2985.88,43,14,2
2022-05-15,Beşiktaş,90557.13,26,3482.97,91,26,2
2022-05-15,Levent,75649.28,48,1576.03,158,48,2
2022-05-15,Pendik,2520.37,4,630.09,9,4,1
2022-05-15,Üsküdar,2408.46,2,1204.23,6,2,1
2022-05-15,Şişli,24172.17,19,1272.22,53,19,1
2022-05-16,Ataşehir,10914.15,14,779.58,34,14,1
2022-05-16,Bayrampaşa,41186.84,9,4576.32,25,9,2
2022-05-16,Beşiktaş,84163.95,37,2274.7,121,37,2
2022-05-16,Levent,145914.89,62,2353.47,195,62,2
2022-05-16,Pendik,22287.15,6,3714.53,18,6,1
2022-05-16,Üsküdar,9168.52,5,1833.7,10,5,1
2022-05-16,Şişli,51114.36,15,3407.62,52,15,1
2022-05-17,Ataşehir,19706.86,17,1159.23,52,17,1
2022-05-17,Bayrampaşa,15638.53,12,1303.21,34,12,2
2022-05-17,Beşiktaş,101487.72,38,2670.73,120,38,2
2022-05-17,Levent,79272.2,48,1651.5,135,48,2
2022-05-17,Pendik,6403.77,6,1067.29,13,6,1
2022-05-17,Üsküdar,32558.57,4,8139.64,14,4,1
2022-05-17,Şişli,20429.49,11,1857.23,33,11,1
2022-05-18,Ataşehir,13283.95,11,1207.63,35,11,1
2022-05-18,Bayrampaşa,50668.83,15,3377.92,48,15,2
2022-05-18,Beşiktaş,77651.56,28,2773.27,91,28,2
2022-05-18,Levent,104468.32,41,2548.01,118,41,2
2022-05-18,Pendik,24016.92,9,2668.55,31,9,1
2022-05-18,Üsküdar,44531.88,8,5566.48,32,8,1
2022-05-18,Şişli,5837.16,6,972.86,21,6,1
2022-05-19,Ataşehir,46665.13,9,5185.01,29,9,1
2022-05-19,Bayrampaşa,47676.48,23,2072.89,72,23,2
2022-05-19,Beşiktaş,75396.64,30,2513.22,83,30,2
2022-05-19,Levent,73726.93,36,2047.97,106,36,2
2022-05-19,Pendik,8858.74,7,1265.53,20,7,1
2022-05-19,Üsküdar,3971.46,6,661.91,14,6,1
2022-05-19,Şişli,24030.71,15,1602.05,47,15,1
2022-05-20,Ataşehir,16371.48,12,1364.29,29,12,1
2022-05-20,Bayrampaşa,18664.09,9,2073.79,33,9,2
2022-05-20,Beşiktaş,50294.18,35,1436.98,90,35,2
2022-05-20,Levent,125288.71,46,2723.67,144,46,2
2022-05-20,Pendik,4208.94,4,1052.23,10,4,1
2022-05-20,Üsküdar,13824.05,5,2764.81,18,5,1
2022-05-20,Şişli,16144.76,18,896.93,53,18,1
2022-05-21,Ataşehir,15439.95,8,1929.99,21,8,1
2022-05-21,Bayrampaşa,34800.75,13,2676.98,40,13,2
2022-05-21,Beşiktaş,90371.76,34,2657.99,109,34,2
2022-05-21,Levent,49708.83,39,1274.59,106,39,2
2022-05-21,Pendik,1033.45,2,516.73,5,2,1
2022-05-21,Üsküdar,7068.87,3,2356.29,10,3,1
2022-05-21,Şişli,20475.55,13,1575.04,40,13,1
2022-05-22,Ataşehir,12604.38,15,840.29,34,15,1
2022-05-22,Bayrampaşa,18050.16,14,1289.3,41,14,2
2022-05-22,Beşiktaş,74418.02,30,2480.6,93,30,2
2022-05-22,Levent,103118.64,50,2062.37,155,50,2
2022-05-22,Pendik,4395.33,4,1098.83,8,4,1
2022-05-22,Üsküdar,8665.04,8,1083.13,27,8,1
2022-05-22,Şişli,6449.16,10,644.92,22,10,1
2022-05-23,Ataşehir,8583.54,9,953.73,28,9,1
2022-05-23,Bayrampaşa,27737.87,11,2521.62,42,11,2
2022-05-23,Beşiktaş,74543.26,41,1818.13,130,41,2
2022-05-23,Levent,48681.02,29,1678.66,93,29,2
2022-05-23,Pendik,10528.71,7,1504.1,17,7,1
2022-05-23,Üsküdar,4298.81,3,1432.94,10,3,1
2022-05-23,Şişli,18634.07,9,2070.45,30,9,1
2022-05-24,Ataşehir,26927.98,12,2244.0,46,12,1
2022-05-24,Bayrampaşa,78585.36,19,4136.07,60,19,2
2022-05-24,Beşiktaş,27236.2,31,878.59,82,31,2
2022-05-24,Levent,88900.93,51,1743.16,146,51,2
2022-05-24,Pendik,21925.74,2,10962.87,7,2,1
2022-05-24,Üsküdar,12594.95,7,1799.28,21,7,1
2022-05-24,Şişli,58510.92,19,3079.52,61,19,1
2022-05-25,Ataşehir,28086.23,15,1872.42,44,15,1
2022-05-25,Bayrampaşa,12121.53,7,1731.65,16,7,2
2022-05-25,Beşiktaş,51782.82,17,3046.05,46,17,1
2022-05-25,Levent,76753.56,45,1705.63,125,45,2
2022-05-25,Pendik,23493.23,7,3356.18,20,7,1
2022-05-25,Üsküdar,7003.92,6,1167.32,19,6,1
2022-05-25,Şişli,44151.97,20,2207.6,63,20,1
2022-05-26,Ataşehir,38510.39,16,2406.9,52,16,1
2022-05-26,Bayrampaşa,34483.6,8,4310.45,29,8,2
2022-05-26,Beşiktaş,65881.18,35,1882.32,111,35,2
2022-05-26,Levent,90581.98,37,2448.16,112,37,2
2022-05-26,Pendik,10762.3,5,2152.46,16,5,1
2022-05-26,Üsküdar,6948.95,3,2316.32,6,3,1
2022-05-26,Şişli,22555.4,14,1611.1,41,14,1
2022-05-27,Ataşehir,32718.45,17,1924.61,53,17,1
2022-05-27,Bayrampaşa,10930.33,7,1561.48,21,7,2
2022-05-27,Beşiktaş,45285.71,18,2515.87,57,18,2
2022-05-27,Levent,60622.64,40,1515.57,112,40,2
2022-05-27,Pendik,629.22,3,209.74,7,3,1
2022-05-27,Üsküdar,19954.07,7,2850.58,22,7,1
2022-05-27,Şişli,16903.59,11,1536.69,34,11,1
2022-05-28,Ataşehir,22653.95,13,1742.61,34,13,1
2022-05-28,Bayrampaşa,56740.84,22,2579.13,62,22,2
2022-05-28,Beşiktaş,61692.14,36,1713.67,98,36,2
2022-05-28,Levent,82451.55,41,2011.01,136,41,2
2022-05-28,Pendik,5551.9,5,1110.38,14,5,1
2022-05-28,Üsküdar,11794.8,5,2358.96,17,5,1
2022-05-28,Şişli,11294.36,18,627.46,48,18,1
2022-05-29,Ataşehir,53783.66,14,3841.69,39,14,1
2022-05-29,Bayrampaşa,17678.16,11,1607.11,31,11,2
2022-05-29,Beşiktaş,37370.75,29,1288.65,73,29,2
2022-05-29,Levent,104107.2,42,2478.74,134,42,2
2022-05-29,Pendik,9838.28,3,3279.43,12,3,1
2022-05-29,Üsküdar,14715.74,7,2102.25,16,7,1
2022-05-29,Şişli,40527.27,15,2701.82,59,15,1
2022-05-30,Ataşehir,55141.08,18,3063.39,61,18,1
2022-05-30,Bayrampaşa,15480.06,9,1720.01,34,9,2
2022-05-30,Beşiktaş,58815.5,35,1680.44,105,35,2
2022-05-30,Levent,76374.93,48,1591.14,152,48,2
2022-05-30,Pendik,15537.63,8,1942.2,24,8,1
2022-05-30,Üsküdar,8605.29,4,2151.32,11,4,1
2022-05-30,Şişli,34936.31,16,2183.52,51,16,1
2022-05-31,Ataşehir,11039.23,10,1103.92,34,10,1
2022-05-31,Bayrampaşa,9163.84,16,572.74,39,16,2
2022-05-31,Beşiktaş,51719.84,35,1477.71,105,35,2
2022-05-31,Levent,81210.23,44,1845.69,134,44,2
2022-05-31,Pendik,4321.15,2,2160.58,6,2,1
2022-05-31,Üsküdar,7838.75,6,1306.46,17,6,1
2022-05-31,Şişli,29454.06,14,2103.86,38,14,1
2022-06-01,Ataşehir,21729.8,11,1975.44,35,11,1
2022-06-01,Bayrampaşa,14411.79,14,1029.41,37,14,2
2022-06-01,Beşiktaş,65372.69,30,2179.09,89,30,2
2022-06-01,Levent,82677.26,50,1653.55,127,50,2
2022-06-01,Pendik,14380.0,6,2396.67,14,6,1
2022-06-01,Üsküdar,9377.86,6,1562.98,16,6,1
2022-06-01,Şişli,39931.26,15,2662.08,46,15,1
2022-06-02,Ataşehir,53318.71,14,3808.48,55,14,1
2022-06-02,Bayrampaşa,14027.47,9,1558.61,26,9,2
2022-06-02,Beşiktaş,81121.79,35,2317.77,102,35,2
2022-06-02,Levent,64674.07,47,1376.04,114,47,2
2022-06-02,Pendik,8845.97,6,1474.33,18,6,1
2022-06-02,Üsküdar,4463.21,5,892.64,17,5,1
2022-06-02,Şişli,17565.38,8,2195.67,25,8,1
2022-06-03,Ataşehir,19239.24,12,1603.27,34,12,1
2022-06-03,Bayrampaşa,32733.86,13,2517.99,35,13,2
2022-06-03,Beşiktaş,57339.17,37,1549.71,117,37,2
2022-06-03,Levent,75499.8,54,1398.14,135,54,2
2022-06-03,Pendik,28690.65,8,3586.33,29,8,1
2022-06-03,Üsküdar,6645.81,13,511.22,35,13,1
2022-06-03,Şişli,23186.61,12,1932.22,40,12,1
2022-06-04,Ataşehir,4201.7,11,381.97,22,11,1
2022-06-04,Bayrampaşa,1394.37,4,348.59,10,4,2
2022-06-04,Beşiktaş,58925.91,34,1733.12,108,34,2
2022-06-04,Levent,151612.44,53,2860.61,174,53,2
2022-06-04,Pendik,7343.2,4,1835.8,15,4,1
2022-06-04,Üsküdar,995.56,2,497.78,5,2,1
2022-06-04,Şişli,16933.24,17,996.07,48,17,1
2022-06-05,Ataşehir,36070.97,14,2576.5,41,14,1
2022-06-05,Bayrampaşa,19713.97,11,1792.18,21,11,2
2022-06-05,Beşiktaş,36271.55,30,1209.05,79,30,2
2022-06-05,Levent,87397.17,52,1680.71,141,52,2
2022-06-05,Pendik,2455.2,3,818.4,7,3,1
2022-06-05,Üsküdar,9613.56,10,961.36,25,10,1
2022-06-05,Şişli,24924.3,10,2492.43,27,10,1
2022-06-06,Ataşehir,5271.92,8,658.99,21,8,1
2022-06-06,Bayrampaşa,30045.68,9,3338.41,33,9,2
2022-06-06,Beşiktaş,67340.52,26,2590.02,83,26,2
2022-06-06,Levent,94935.89,39,2434.25,109,39,2
2022-06-06,Pendik,16944.6,7,2420.66,26,7,1
2022-06-06,Üsküdar,18126.01,10,1812.6,37,10,1
2022-06-06,Şişli,32084.09,9,3564.9,33,9,1
2022-06-07,Ataşehir,18526.88,11,1684.26,33,11,1
2022-06-07,Bayrampaşa,23164.93,17,1362.64,50,17,2
2022-06-07,Beşiktaş,79196.0,34,2329.29,108,34,2
2022-06-07,Levent,96335.17,49,1966.02,131,49,2
2022-06-07,Pendik,4595.66,6,765.94,16,6,1
2022-06-07,Üsküdar,12418.34,4,3104.58,17,4,1
2022-06-07,Şişli,10369.25,10,1036.92,25,10,1
2022-06-08,Ataşehir,37010.77,16,2313.17,52,16,1
2022-06-08,Bayrampaşa,69924.73,17,4113.22,63,17,2
2022-06-08,Beşiktaş,73517.99,34,2162.29,106,34,2
2022-06-08,Levent,84859.61,49,1731.83,137,49,2
2022-06-08,Pendik,25032.33,9,2781.37,29,9,1
2022-06-08,Üsküdar,7365.01,4,1841.25,11,4,1
2022-06-08,Şişli,40433.82,11,3675.8,39,11,1
2022-06-09,Ataşehir,19047.18,18,1058.18,44,18,1
2022-06-09,Bayrampaşa,23700.26,16,1481.27,49,16,2
2022-06-09,Beşiktaş,70401.39,37,1902.74,119,37,2
2022-06-09,Levent,122283.95,58,2108.34,193,58,2
2022-06-09,Pendik,7672.38,8,959.05,25,8,1
2022-06-09,Üsküdar,3916.92,2,1958.46,9,2,1
2022-06-09,Şişli,42449.81,11,3859.07,44,11,1
2022-06-10,Ataşehir,20569.2,10,2056.92,35,10,1
2022-06-10,Bayrampaşa,60614.3,18,3367.46,53,18,2
2022-06-10,Beşiktaş,80700.65,26,3103.87,91,26,2
2022-06-10,Levent,57429.23,41,1400.71,106,41,2
2022-06-10,Pendik,6156.27,7,879.47,18,7,1
2022-06-10,Üsküdar,6125.45,5,1225.09,11,5,1
2022-06-10,Şişli,23215.27,15,1547.68,41,15,1
2022-06-11,Ataşehir,3284.06,9,364.9,28,9,1
2022-06-11,Bayrampaşa,17212.81,10,1721.28,28,10,2
2022-06-11,Beşiktaş,69851.05,28,2494.68,91,28,2
2022-06-11,Levent,83698.58,42,1992.82,144,42,2
2022-06-11,Pendik,6893.46,5,1378.69,16,5,1
2022-06-11,Üsküdar,195.84,2,97.92,5,2,1
2022-06-11,Şişli,19744.26,11,1794.93,33,11,1
2022-06-12,Ataşehir,29513.22,15,1967.55,49,15,1
2022-06-12,Bayrampaşa,22237.18,13,1710.55,39,13,2
2022-06-12,Beşiktaş,68477.1,30,2282.57,103,30,2
2022-06-12,Levent,101370.32,44,2303.87,135,44,2
2022-06-12,Pendik,13677.09,3,4559.03,8,3,1
2022-06-12,Üsküdar,6803.14,10,680.31,27,10,1
2022-06-12,Şişli,10753.37,9,1194.82,27,9,1
2022-06-13,Ataşehir,13015.07,13,1001.16,40,13,1
2022-06-13,Bayrampaşa,17534.76,10,1753.48,33,10,2
2022-06-13,Beşiktaş,79205.58,23,3443.72,66,23,2
2022-06-13,Levent,115563.36,45,2568.07,125,45,2
2022-06-13,Pendik,28448.51,8,3556.06,21,8,1
2022-06-13,Üsküdar,13508.02,7,1929.72,23,7,1
2022-06-13,Şişli,17143.16,10,1714.32,34,10,1
2022-06-14,Ataşehir,11325.08,10,1132.51,23,10,1
2022-06-14,Bayrampaşa,12838.26,7,1834.04,23,7,2
2022-06-14,Beşiktaş,75397.56,33,2284.77,96,33,2
2022-06-14,Levent,58684.75,47,1248.61,132,47,2
2022-06-14,Pendik,19906.49,8,2488.31,25,8,1
2022-06-14,Üsküdar,3000.29,3,1000.1,11,3,1
2022-06-14,Şişli,9518.28,9,1057.59,20,9,1
2022-06-15,Ataşehir,6959.05,11,632.64,33,11,1
2022-06-15,Bayrampaşa,6063.52,11,551.23,21,11,2
2022-06-15,Beşiktaş,67456.64,28,2409.17,89,28,2
2022-06-15,Levent,68526.76,40,1713.17,118,40,2
2022-06-15,Pendik,13330.95,9,1481.22,29,9,1
2022-06-15,Üsküdar,708.98,6,118.16,21,6,1
2022-06-15,Şişli,40987.3,16,2561.71,41,16,1
2022-06-16,Ataşehir,42762.27,14,3054.45,48,14,1
2022-06-16,Bayrampaşa,47861.17,13,3681.63,47,13,2
2022-06-16,Beşiktaş,47986.97,19,2525.63,61,19,2
2022-06-16,Levent,70188.14,43,1632.28,133,43,2
2022-06-16,Pendik,11802.26,6,1967.04,23,6,1
2022-06-16,Üsküdar,896.24,3,298.75,11,3,1
2022-06-16,Şişli,10527.84,11,957.08,23,11,1
2022-06-17,Ataşehir,34773.04,9,3863.67,23,9,1
2022-06-17,Bayrampaşa,20231.45,8,2528.93,23,8,2
2022-06-17,Beşiktaş,37052.01,29,1277.66,82,29,2
2022-06-17,Levent,76199.68,54,1411.11,149,54,2
2022-06-17,Pendik,43960.06,14,3140.0,47,14,1
2022-06-17,Üsküdar,30869.76,10,3086.98,34,10,1
2022-06-17,Şişli,48136.77,19,2533.51,64,19,1
2022-06-18,Ataşehir,27182.86,12,2265.24,31,12,1
2022-06-18,Bayrampaşa,54413.24,17,3200.78,49,17,2
2022-06-18,Beşiktaş,59139.86,25,2365.59,71,25,2
2022-06-18,Levent,113941.33,46,2476.99,131,46,2
2022-06-18,Pendik,1562.84,5,312.57,15,5,1
2022-06-18,Üsküdar,29267.42,10,2926.74,30,10,1
2022-06-18,Şişli,17944.53,12,1495.38,39,12,1
2022-06-19,Ataşehir,3005.09,9,333.9,20,9,1
2022-06-19,Bayrampaşa,11492.95,13,884.07,37,13,2
2022-06-19,Beşiktaş,39412.61,26,1515.87,69,26,2
2022-06-19,Levent,61170.48,38,1609.75,118,38,2
2022-06-19,Pendik,5601.75,5,1120.35,14,5,1
2022-06-19,Üsküdar,9787.78,7,1398.25,23,7,1
2022-06-19,Şişli,19076.56,12,1589.71,28,12,1
2022-06-20,Ataşehir,35356.58,8,4419.57,23,8,1
2022-06-20,Bayrampaşa,30234.3,16,1889.64,50,16,2
2022-06-20,Beşiktaş,47434.11,30,1581.14,89,30,2
2022-06-20,Levent,118721.65,54,2198.55,167,54,2
2022-06-20,Pendik,19849.47,7,2835.64,26,7,1
2022-06-20,Üsküdar,19090.43,13,1468.49,44,13,1
2022-06-20,Şişli,13350.9,10,1335.09,33,10,1
2022-06-21,Ataşehir,17916.69,13,1378.21,42,13,1
2022-06-21,Bayrampaşa,18569.08,9,2063.23,27,9,2
2022-06-21,Beşiktaş,46455.25,36,1290.42,89,36,2
2022-06-21,Levent,136592.65,56,2439.15,176,56,2
2022-06-21,Pendik,14112.93,4,3528.23,11,4,1
2022-06-21,Üsküdar,10032.3,5,2006.46,19,5,1
2022-06-21,Şişli,16099.86,10,1609.99,25,10,1
2022-06-22,Ataşehir,24042.84,16,1502.68,45,16,1
2022-06-22,Bayrampaşa,2243.82,3,747.94,11,3,1
2022-06-22,Beşiktaş,42771.04,34,1257.97,91,34,2
2022-06-22,Levent,81598.01,51,1599.96,143,51,2
2022-06-22,Pendik,7783.37,5,1556.67,12,5,1
2022-06-22,Üsküdar,22182.94,6,3697.16,21,6,1
2022-06-22,Şişli,31006.83,10,3100.68,30,10,1
2022-06-23,Ataşehir,15122.54,11,1374.78,32,11,1
2022-06-23,Bayrampaşa,26690.22,11,2426.38,30,11,2
2022-06-23,Beşiktaş,98679.54,37,2667.01,124,37,2
2022-06-23,Levent,102586.78,38,2699.65,122,38,2
2022-06-23,Pendik,24126.5,5,4825.3,14,5,1
2022-06-23,Üsküdar,10168.4,9,1129.82,29,9,1
2022-06-23,Şişli,27568.91,11,2506.26,35,11,1
2022-06-24,Ataşehir,22890.17,13,1760.78,33,13,1
2022-06-24,Bayrampaşa,9197.18,10,919.72,24,10,2
2022-06-24,Beşiktaş,50077.59,25,2003.1,79,25,2
2022-06-24,Levent,96682.28,59,1638.68,172,59,2
2022-06-24,Pendik,7026.51,6,1171.08,21,6,1
2022-06-24,Üsküdar,4958.97,4,1239.74,10,4,1
2022-06-24,Şişli,23954.98,9,2661.66,29,9,1
2022-06-25,Ataşehir,22165.25,7,3166.46,28,7,1
2022-06-25,Bayrampaşa,23637.15,9,2626.35,31,9,2
2022-06-25,Beşiktaş,60653.37,32,1895.42,88,32,2
2022-06-25,Levent,104116.27,52,2002.24,163,52,2
2022-06-25,Pendik,548.55,4,137.14,10,4,1
2022-06-25,Üsküdar,5726.6,8,715.82,18,8,1
2022-06-25,Şişli,10810.01,11,982.73,29,11,1
2022-06-26,Ataşehir,37029.75,13,2848.44,39,13,1
2022-06-26,Bayrampaşa,31353.69,12,2612.81,40,12,2
2022-06-26,Beşiktaş,113426.32,30,3780.88,101,30,2
2022-06-26,Levent,94399.24,39,2420.49,121,39,2
2022-06-26,Pendik,16518.21,8,2064.78,24,8,1
2022-06-26,Üsküdar,11256.55,7,1608.08,19,7,1
2022-06-26,Şişli,15865.19,10,1586.52,31,10,1
2022-06-27,Ataşehir,55147.4,11,5013.4,42,11,1
2022-06-27,Bayrampaşa,44787.09,10,4478.71,33,10,2
2022-06-27,Beşiktaş,64781.43,23,2816.58,66,23,2
2022-06-27,Levent,99399.98,49,2028.57,141,49,2
2022-06-27,Pendik,16688.16,9,1854.24,36,9,1
2022-06-27,Üsküdar,24230.74,8,3028.84,20,8,1
2022-06-27,Şişli,36720.88,15,2448.06,43,15,1
2022-06-28,Ataşehir,40352.88,13,3104.07,47,13,1
2022-06-28,Bayrampaşa,31554.37,12,2629.53,42,12,2
2022-06-28,Beşiktaş,73215.5,37,1978.8,114,37,2
2022-06-28,Levent,91327.72,40,2283.19,128,40,2
2022-06-28,Pendik,25729.36,10,2572.94,33,10,1
2022-06-28,Üsküdar,24334.83,6,4055.81,24,6,1
2022-06-28,Şişli,19624.16,7,2803.45,19,7,1
2022-06-29,Ataşehir,42177.11,14,3012.65,36,14,1
2022-06-29,Bayrampaşa,19379.93,11,1761.81,28,11,2
2022-06-29,Beşiktaş,93750.27,36,2604.17,107,36,2
2022-06-29,Levent,80904.47,51,1586.36,137,51,2
2022-06-29,Pendik,1406.48,4,351.62,12,4,1
2022-06-29,Üsküdar,6403.51,4,1600.88,12,4,1
2022-06-29,Şişli,19802.13,14,1414.44,34,14,1
2022-06-30,Ataşehir,20104.22,19,1058.12,47,19,1
2022-06-30,Bayrampaşa,26945.6,12,2245.47,33,12,2
2022-06-30,Beşiktaş,76999.64,32,2406.24,100,32,2
2022-06-30,Levent,143059.04,54,2649.24,175,54,2
2022-06-30,Pendik,11218.34,6,1869.72,16,6,1
2022-06-30,Üsküdar,150.73,2,75.36,4,2,1
2022-06-30,Şişli,19335.86,18,1074.21,57,18,1
2022-07-01,Ataşehir,16870.74,13,1297.75,37,13,1
2022-07-01,Bayrampaşa,44352.44,15,2956.83,39,15,2
2022-07-01,Beşiktaş,79145.94,40,1978.65,98,40,2
2022-07-01,Levent,92648.61,48,1930.18,139,48,2
2022-07-01,Pendik,27539.16,6,4589.86,20,6,1
2022-07-01,Üsküdar,7771.72,6,1295.29,13,6,1
2022-07-01,Şişli,19127.23,13,1471.33,34,13,1
2022-07-02,Ataşehir,16522.86,8,2065.36,33,8,1
2022-07-02,Bayrampaşa,38736.1,14,2766.86,39,14,2
2022-07-02,Beşiktaş,63282.57,30,2109.42,88,30,2
2022-07-02,Levent,78635.35,42,1872.27,111,42,2
2022-07-02,Pendik,11702.66,5,2340.53,17,5,1
2022-07-02,Üsküdar,13847.74,6,2307.96,14,6,1
2022-07-02,Şişli,10333.11,10,1033.31,32,10,1
2022-07-03,Ataşehir,17618.5,13,1355.27,39,13,1
2022-07-03,Bayrampaşa,48678.3,16,3042.39,47,16,2
2022-07-03,Beşiktaş,65056.8,27,2409.51,93,27,2
2022-07-03,Levent,92803.53,38,2442.2,128,38,2
2022-07-03,Pendik,44219.87,8,5527.48,28,8,1
2022-07-03,Üsküdar,9836.61,4,2459.15,10,4,1
2022-07-03,Şişli,15044.63,15,1002.98,37,15,1
2022-07-04,Ataşehir,10229.5,12,852.46,34,12,1
2022-07-04,Bayrampaşa,42209.24,19,2221.54,60,19,2
2022-07-04,Beşiktaş,77560.5,37,2096.23,124,37,2
2022-07-04,Levent,108474.33,48,2259.88,132,48,2
2022-07-04,Pendik,1063.3,5,212.66,14,5,1
2022-07-04,Üsküdar,6562.01,3,2187.34,14,3,1
2022-07-04,Şişli,11552.9,11,1050.26,36,11,1
2022-07-05,Ataşehir,37438.0,11,3403.45,36,11,1
2022-07-05,Bayrampaşa,15106.24,11,1373.29,30,11,2
2022-07-05,Beşiktaş,74327.8,32,2322.74,85,32,2
2022-07-05,Levent,98940.16,52,1902.7,148,52,2
2022-07-05,Pendik,27091.05,7,3870.15,16,7,1
2022-07-05,Üsküdar,1820.34,2,910.17,5,2,1
2022-07-05,Şişli,9240.63,10,924.06,29,10,1
2022-07-06,Ataşehir,6941.21,11,631.02,28,11,1
2022-07-06,Bayrampaşa,39033.98,12,3252.83,40,12,2
2022-07-06,Beşiktaş,74286.6,32,2321.46,104,32,2
2022-07-06,Levent,84193.37,54,1559.14,154,54,2
2022-07-06,Pendik,17831.47,5,3566.29,19,5,1
2022-07-06,Üsküdar,2080.47,3,693.49,12,3,1
2022-07-06,Şişli,10101.24,7,1443.03,21,7,1
2022-07-07,Ataşehir,32377.47,15,2158.5,41,15,1
2022-07-07,Bayrampaşa,13878.0,8,1734.75,20,8,2
2022-07-07,Beşiktaş,60844.46,28,2173.02,82,28,2
2022-07-07,Levent,78876.98,39,2022.49,121,39,2
2022-07-07,Pendik,37760.96,7,5394.42,30,7,1
2022-07-07,Üsküdar,11898.82,7,1699.83,22,7,1
2022-07-07,Şişli,28986.69,12,2415.56,39,12,1
2022-07-08,Ataşehir,8846.86,10,884.69,26,10,1
2022-07-08,Bayrampaşa,37361.41,12,3113.45,47,12,2
2022-07-08,Beşiktaş,65252.18,29,2250.08,84,29,2
2022-07-08,Levent,119821.33,55,2178.57,170,55,2
